activity name,activity code,division,group,class,isic description,activity description,jurisdiction,status
Combined facilities support activities,100760.0,81,811,8110,Combined facilities support activities,,SPC,
Combined office administrative service activities,100761.0,82,821,8211,Combined office administrative service activities,,SPC,
Combined office administrative service activities,100761.0,82,821,8211,Combined office administrative service activities,,SPC,
Commercial and consumer photograph production,100763.0,74,742,7420,Photographic activities,,SPC,
Commercial brokerage services,100766.0,46,461,4610,Wholesale on a fee or contract basis,,SPC,
Commercial Brokers,100766.0,46,461,4610,Wholesale on a fee or contract basis,,SPC,
Commercial Information Services,100770.0,70,702,7020,Management consultancy activities,,SPC,
Commercial Photographs Production,100771.0,74,742,7420,Photographic activities,,SPC,
Commercial Publications Editing,100772.0,58,581,5811,Book publishing,,SPC,
Commodities Designing Consultancy,100774.0,74,741,7410,Specialized design activities,,SPC,
Communication consultancy,100776.0,70,702,7020,Management consultancy activities,,SPC,
Communications Engineering Consultancy,100777.0,71,711,7110,Architectural and engineering activities and related technical consultancy,,SPC,
Companies Representation,100780.0,70,701,7010,Activities of head offices,,SPC,
Compliance Consultancy,100785.0,66,661,6619,Other activities auxiliary to financial service activities,,SPC,
Composition and Typesetting,100787.0,18,181,1812,Service activities related to printing,,SPC,
"Composition, typesetting, phototypesetting, pre-press data input including scanning and optical character recognition, electronic make-up",100787.0,18,181,1812,Service activities related to printing,,SPC,
Computer &amp; Data Processing Requisites Trading,100790.0,47,474,4741,"Retail sale of computers, peripheral units, software and telecommunications equipment in specialized stores",,SPC,
Computer consultancy and computer facilities management activities,100792.0,62,620,6202,Computer consultancy and computer facilities management activities,,SPC,
Computer disaster recovery,100793.0,62,620,6209,Other information technology and computer service activities,,SPC,
Computer Electric Accessories Trading,100794.0,47,474,4741,"Retail sale of computers, peripheral units, software and telecommunications equipment in specialized stores",,SPC,
Computer Equipment Requisites Trading,100796.0,47,474,4741,"Retail sale of computers, peripheral units, software and telecommunications equipment in specialized stores",,SPC,
Computer programming activities,100801.0,62,620,6201,Computer programming activities,,SPC,
"Computer programming, consultancy and related activities",100801.0,62,620,6200,"Computer programming, consultancy and related activities",,SPC,
Computer repair training,100803.0,85,852,8522,Technical and vocational secondary education,,SPC,
Computer System Housing Services,100807.0,63,631,6311,"Data processing, hosting and related activities",,SPC,
Computer Systems &amp; Communication Equipment Software Trading,100809.0,47,474,4741,"Retail sale of computers, peripheral units, software and telecommunications equipment in specialized stores",,SPC,
Computer Systems and Software Designing,100810.0,62,620,6201,Computer programming activities,,SPC,
Computer Systems Consultancies,100811.0,62,620,6202,Computer consultancy and computer facilities management activities,,SPC,
Computer training,100813.0,85,854,8549,Other education n.e.c.,,SPC,
Concept and design consultancy,100816.0,62,620,6202,Computer consultancy and computer facilities management activities,,SPC,
"Concession operation of coin-operated personal service machines (photo booths, weighing machines, machines for checking blood pressure, coin-operated lockers etc.)",100817.0,96,960,9609,Other personal service activities n.e.c.,,SPC,
Concierge Services,100818.0,81,811,8110,Combined facilities support activities,,SPC,
"Conducting marketing campaigns and services to attract and retain customers, including product promotion, point-of-sale marketing, direct mail advertising, and marketing consulting.",100823.0,73,731,7310,Advertising,,SPC,
Confectionery &amp; Chocolate Trading,100825.0,46,463,4630,"Wholesale of food, beverages and tobacco",,SPC,
Conferences & Seminars Organizing,100827.0,82,823,8230,Organization of conventions and trade shows,,SPC,
Construction Engineering Services,100836.0,71,711,7110,Architectural and engineering activities and related technical consultancy,,SPC,
Construction Equipment & Machinery Rental,100838.0,77,773,7730,"Renting and leasing of other machinery, equipment and tangible goods",,SPC,
Construction Equipment &amp; Machinery Spare Parts Trading,100839.0,47,477,4773,Other retail sale of new goods in specialized stores,,SPC,
Construction Equipment &amp; Machinery Trading,100840.0,47,477,4773,Other retail sale of new goods in specialized stores,,SPC,
Construction of Buildings,100844.0,41,410,4100,Construction of buildings,,SPC,
"Construction of civil engineering constructions for: • Long-distance pipelines, communication and power lines • Urban pipelines, urban communication and power lines; ancillary urban works • Water main and line construction • Irrigation systems (canals) • Reservoirs",100845.0,42,422,4220,Construction of utility projects,,SPC,
Construction of utility projects,100846.0,42,422,4220,Construction of utility projects,,SPC,
"Construction of: • Sewer systems, including repair • Sewage disposal plants • Pumping stations • Power plants",100847.0,42,422,4220,Construction of utility projects,,SPC,
Consultancy,100850.0,74,749,7490,"Other professional, scientific and technical activities n.e.c.",,SPC,
Consultancy and Studies and Researches in Archeology,100851.0,71,711,7110,Architectural and engineering activities and related technical consultancy,,SPC,
Consultancy and Studies and Researches in Economics,100852.0,72,722,7220,Research and experimental development on social sciences and humanities,,SPC,
Consultancy and Studies and Researches in Linguistics,100854.0,72,722,7220,Research and experimental development on social sciences and humanities,,SPC,
Consultancy and Studies and Researches in Literature and Arts,100855.0,72,722,7220,Research and experimental development on social sciences and humanities,,SPC,
Consultancy and Studies and Researches in Sociology,100857.0,72,722,7220,Research and experimental development on social sciences and humanities,,SPC,
Consulting and advertising studies,100862.0,73,731,7310,Advertising,,SPC,
Consulting and research and development in the field of technology education,100863.0,72,721,7210,Research and experimental development on natural sciences and engineering,,SPC,
Consulting cultural,100864.0,74,749,7490,"Other professional, scientific and technical activities n.e.c.",,SPC,
Consulting Engineering in Management Information Systems,100866.0,71,711,7110,Architectural and engineering activities and related technical consultancy,,SPC,
Consulting in animal behavior,100209.0,75,750,7500,Veterinary activities,,SPC,
Consulting technical equipment and technical,100870.0,70,702,7020,Management consultancy activities,,SPC,
Consumer associations,100871.0,94,941,9411,Activities of business and employers membership organizations,,SPC,
Converting Industries Equipment & Machinery Rental,100884.0,77,773,7730,"Renting and leasing of other machinery, equipment and tangible goods",,SPC,
Cookers & Cook Stoves Trading,100888.0,47,475,4759,"Retail sale of electrical household appliances, furniture, lighting equipment and other household articles in specialized stores",,SPC,
Cooking and Household Training Services,100889.0,85,854,8549,Other education n.e.c.,,SPC,
Cooking Consultant,100890.0,70,702,7020,Management consultancy activities,,SPC,
Coordination of natural and artificial flowers,100894.0,96,960,9609,Other personal service activities n.e.c.,,SPC,
Copying of Computer Software,100896.0,18,182,1820,Reproduction of recorded media,,SPC,
Corporate offices,100901.0,70,701,7010,Activities of head offices,,SPC,
Corporate services provider,100781.0,70,701,7010,Activities of head offices,,SPC,
Corporate Social Responsibilitity Intiatives Preparation,100903.0,82,829,8299,Other business support service activities n.e.c.,,SPC,
Corporate Training,100904.0,85,854,8549,Other education n.e.c.,,SPC,
"Cosmetic and Beauty, Health and Personal Care, Food Supplements Trading",100906.0,46,463,4630,"Wholesale of food, beverages and tobacco",,SPC,
Cosmetology and barber schools,100909.0,85,852,8522,Technical and vocational secondary education,,SPC,
Cost Control and Risk Management Services,100910.0,70,702,7020,Management consultancy activities,,SPC,
"Costumes, Shoes & Personal Items Rental",100913.0,77,772,7729,Renting and leasing of other personal and household goods,,SPC,
Cotton & Natural Fibers Trading,100914.0,46,462,4620,Wholesale of agricultural raw materials and live animals,,SPC,
Courier activities,100917.0,53,532,5320,Courier activities,,SPC,
Crane Rails & Fixing Accessories Trading,100919.0,47,475,4752,"Retail sale of hardware, paints and glass in specialized stores",,SPC,
"Creation and execution of advertising campaigns, including placements in various media (newspapers, radio, TV, online), outdoor advertising (billboards, panels), media representation, aerial advertising, distribution of materials, and display structures.",100923.0,73,731,7310,Advertising,,SPC,
"Creation of a complete television channel program using purchased components (e.g., movies, documentaries) and self-produced content (e.g., local news, live reports).",100924.0,60,602,6020,Television programming and broadcasting activities,,SPC,
"Creative, arts and entertainment activities",100928.0,90,900,9000,"Creative, arts and entertainment activities",,SPC,
Credit Review Services,100933.0,66,661,6619,Other activities auxiliary to financial service activities,,SPC,
Cultural education,100949.0,85,854,8542,Cultural education,,SPC,
Curtains & Upholstery Fabrics Trading,100955.0,46,464,4641,"Wholesale of textiles, clothing and footwear",,SPC,
Customer Care Center,100961.0,82,829,8299,Other business support service activities n.e.c.,,SPC,
"Customizing of software, i.e. modifying and configuring an existing application so that it is functional within the clients’ information system environment",100962.0,62,620,6201,Computer programming activities,,SPC,
